place_id,restaurant_name,user,rating,text,english_texts,time,positive_prob,negative_prob,composite_score,confidence,keywords_scores,sentiment,hash
177,圓石禪飲(板橋四川店),郭尚青,4,"圓石禪飲，比起那一些人氣比較高的那幾間店來說，它的分店不算多，我只知道有板橋這一家，因為就在我朋友的店旁邊。
圓石的飲料除了有中杯、大杯之外，推出方瓶特大杯給愛喝飲料的朋友們做選購，圓石是一間推廣環保的飲品專賣店，紙杯使用的是可回收的紙材質。
所有的飲料單價以中杯、大杯來說跟其他品牌比較來看，不便宜也不貴，在中價位。
這次我點阿薩姆鮮奶茶65元，無糖去冰、茉香綠茶35元，無糖去冰。
店員的態度還不錯，飲料的茶香算可以，整體上來說，我覺得還OK，有經過的朋友可以來喝看看喔。",4 年前,"Circle Tea Shop, compared to a few popular shops with higher popularity, it doesn't have many branches, I only know of one in Banqiao because it's near my friend's shop. Circle Tea offers sizes like medium and large cups, but also has a large bottle for friends who love drinks. Circle Tea is an eco-friendly beverage store that uses recyclable paper for its cups.

The price of all drinks, considering the medium and large sizes compared to other brands, is not cheap or expensive, it's in the mid-price range. This time I ordered an original fresh Asam milk tea for 65 yuan without sugar and ice, and a green tea with mint for 35 yuan without sugar and ice. The staff attitude was okay, the aroma of the drinks is acceptable, overall it's still okay, friends who have experienced it can come to try it out.",0.2,0.0,0.8,0.99,正向情感,7.67,097cca2e8f9f2027e9e08d7335ce2b363902c8d193cf3e1466a6936de9ebe1fb
177,圓石禪飲(板橋四川店),Caiwei Hu,1,買了一杯熟成錫蘭拿鐵，沒喝過這麼難喝的，茶沒茶味，奶沒奶味，去冰喝著卻像融化冰塊水，飲料店選擇很多，以後不會再喝這家,4 個月前,"I bought a cup of silver lotus milk tea, never tasted anything so hard to drink before. There is no tea taste, no milk taste, drinking it with ice makes it feel like melted ice water. The beverage shop has many choices; I won't drink here again.",0.05,0.13,0.82,-0.41,負向情感,3.58,bd3432d3ab0b8dfc71c9169db54f453b8aa4897e97a441b4c90c4febb4e7d628
177,圓石禪飲(板橋四川店),楊傑宇,5,復刻紅茶好喝，建議加2份粉圓，圓石的飲料大部分都很好喝，以後會是常買飲料的選擇之一。,3 個月前,"The red tea is delicious, I suggest adding 2 scoops of powdered milk. Most beverages from the round stone are very drinkable, it will become one of my regular choices for buying drinks in the future.",0.1,0.0,0.9,0.57,正向情感,4.62,5ee769d0ce2d8b5acf10137685b84f302408b21bf011394129b45388deac7cfa
177,圓石禪飲(板橋四川店),邱亦翎,5,冬瓜茶加奇亞籽真的是我的首選！😍這杯飲料喝起來順口又回甘，讓人一口接一口根本停不下來！🍵 奇亞籽的口感也增添了不少層次感，讓這杯無咖啡因的飲品變得特別好喝。👏 每次來圓石禪飲-板橋四川店，這款都是必點，喝完心情都變得超好！🌟 如果你喜歡清爽又健康的飲料，一定要試試看！,5 個月前,"""Winter melon tea with chia seeds is definitely my first choice! 😍 This beverage goes down smoothly and leaves a sweet aftertaste, making it impossible to stop drinking!🍵 Chia seeds add layers of texture to it, making this caffeine-free drink particularly enjoyable. 👏 Every time I visit the Round Stone Zen Tea-Taipei Shizuoka store, this is always a must-order item, leaving me feeling great after drinking it!🌟 If you enjoy clean, refreshing and healthy beverages, definitely give it a try!""",0.29,0.02,0.69,0.97,正向情感,6.23,5aa11f6ba07236e033fbe78250f8b2a8dfb57e76eb8f1090f526522b0f59f4f3
177,圓石禪飲(板橋四川店),吳明穎,5,在板橋的圓石禪飲，柳橙綠茶真的是我的新寵！🍊🍵 這款飲品清爽又好喝，喝下去感覺整個人都被洗滌了，果然是健康茶飲的代表啊！而且價格也相當親民，讓人忍不住想多點幾杯 😋。回甘的滋味順口得令人驚喜，真的品質很好呢！再加上店家服務親切，讓人感受到溫暖的氛圍，這絕對是一個讓你心情愉悅的好去處！🌟如果你也喜歡水果創新系列，別錯過這裡喔！,5 個月前,"I've fallen in love with the circular stone tea at Banciao, the Liu-orange-green tea is truly my new favorite! 🍊🍵 This drink is refreshing, smooth and delicious. After drinking it, you feel like your entire body has been cleansed, proving that it's indeed a representative of healthy teas! Moreover, the price is quite affordable, making me want to order a few more cups 😋. The flavor of Backuan's drink is amazing and surprising, the quality is really good! Plus, the shop service is friendly, making you feel the warmth of the atmosphere. Without a doubt, it's a great place that makes you feel happy! 🌟 If you also enjoy fruit creative series, don't miss this place!",0.35,0.04,0.61,0.99,正向情感,7.45,58be53640d65d24622a002026863c58660a476786a835f25f3c068754a523914
177,圓石禪飲(板橋四川店),Chloe Chang,1,"8/30點了雲清烏龍厚奶 熱的
無糖
超級難喝欸 熱的根本不熱 是溫 偏涼
而且很水 不烏龍也不奶",5 個月前,"8:30 p.m. - Drank Black Dragon Oolong with Thick Milk, Warm (but not actually warm, rather warm to the touch)
No Sugar
Extremely difficult to drink, supposedly warm but not actually warm, it's warm to the touch and slightly cool
Moreover, it's quite watery. Neither oolong nor milk taste is prominent.",0.12,0.2,0.69,-0.15,負向情感,3.62,ecad90929b935ab06a3a15754820990ce299d61e69d54b0c028d44db95c12139
165,果霸茶(板橋府中店),西瓜龍龍,5,奶蓋很厚，飲料價位不錯好喝，老闆認真服務熱情，有機會多多推薦，呈現在有活動可以多多來體驗不同風味的飲料！,7 個月前,"The cream top is thick, the beverage price is reasonable and tastes great, the boss is sincere in service with warmth, there are opportunities to recommend it more often, it presents that there are activities where one can experience various flavors of beverages!",0.32,0.0,0.69,0.94,正向情感,5.67,ef24349180e0a8f470852dda9bbffa6e266475df0e2981c8fd26e84b6cf2ba7e
165,果霸茶(板橋府中店),Mel,5,"新開不久的飲料店 有各種果茶還有冰沙
椰子冰沙很特別 上面會加oreo碎碎 椰子味濃郁 涼爽好喝😆 店員都很熱情喔～",6 個月前,"A newly opened beverage shop offers various fruit teas and shaved ice desserts. The coconut shaved ice is particularly special as it comes with Oreo crumbs on top, offering a rich coconut flavor that's refreshingly cool and delicious. The staff are very friendly too! 😄",0.36,0.0,0.64,0.96,正向情感,4.61,3e9fb385cf14f1995910de1c9cf12cd098276d849650b4e72535f6a385199c32
165,果霸茶(板橋府中店),陳莛涵,5,"買一送一
好奇之下點了一杯奇異果
本來要點無糖
沒想到店家建議微糖剛剛好超好喝
然後評論看到有其他客人反應飲料變少的問題
自己本身是飲料店工讀
奶類的東西有打奶泡若沒有馬上飲用
奶泡本來就會消失造成飲料變少的現象喔
所以不是店家買一送一捨不得啦😅🤷‍♀️",10 個月前,"Buy one, get one free
Curiosity made me click on a cup of strange fruits
Initially wanted to order sugar-free
Surprisingly, the shop suggested slightly sweet which was great to drink
Then I saw comments from other customers about issues with the drinks reducing in quantity
I myself am a reader at a beverage store
Dairy products have air bubbles if not immediately consumed
Air bubbles disappear naturally causing the drink to reduce in quantity as you know
So it's not that the shop is buying one and giving one free, they can't help it 😅🤷‍♀️",0.17,0.06,0.77,0.92,正向情感,6.28,6c8d8a8205939c0c59bbfb19f028785aca4ba0942ed58dc27435dc04bcc1dcab
165,果霸茶(板橋府中店),毛仔,5,第一次買就抽到五五折 老闆真的很熱情！下次會再來❤️,6 個月前,First purchase gets a 50% discount! The boss is really enthusiastic! Will come again next time❤️,0.23,0.0,0.77,0.62,正向情感,2.44,762a3402c247e6f8388b988accf26fee1c3ee4fc5f6f5c1222be488aae8808f6
165,果霸茶(板橋府中店),謝婉柔,5,"水果真材實料超用心、奶蓋還有4種選擇！
蔗糖也是自己熬煮的，不會太甜！
飲料都很好喝，真的很好喝，還沒踩過雷！
而且店員都超親切的，很有愛的店家，
真的是榮登我近期最愛的飲料店耶😋
不相信這麼好喝的話⋯你就立馬去買一杯喝看看吧！😎",8 個月前,"Fruits are made with great care and there are 4 choices for yogurt toppings! The agave syrup is homemade and not overly sweet. The drinks are all delicious, they are really good and I haven't found any flaws yet! Moreover, the staff is very friendly, it's a store with a lot of love. It's truly one of my favorite beverage shops recently😋 If you don't believe it's that good, just go buy a cup and try for yourself right away!😎",0.32,0.03,0.65,0.98,正向情感,6.67,85a93f3df2cadc28b80093c94b1caf61658897e3067bef89e0e60369008b6a27
165,果霸茶(板橋府中店),夏瑄,5,"喜歡這裡的飲品跟店家舒服明亮！
服務人員真的大大加分👍好的服務體驗！
優質店家能不推嗎",7 個月前,"I love the drinks and ambiance here, and the staff is very friendly and bright! The service was excellent! Highly recommended for quality service.",0.49,0.0,0.51,0.95,正向情感,3.29,b5d4557decbcc86b436128aabc266848dc04a64c5723a98d625faa781a240f06
165,果霸茶(板橋府中店),Hydra Tsau,1,用Uber 叫的外送，六杯飲料有去冰、有熱的、有冰沙，不知道店員是哪根筋不對，熱的沒有另隔開也就算了，但至少也跟去冰的放在一起吧？他媽熱飲給我跟冰沙放在一起是哪裡有問題？？？,4 個月前,"Why wasn't the hot beverage separated when ordering delivery with Uber Eats, even though there are options for cold drinks, hot drinks, and slushies? The employee seemed to have made a mistake, but at least they could be placed together? Is there a problem with having hot beverages and slushies served together?",0.0,0.11,0.89,-0.7,負向情感,4.13,f125f12e7f5318835a4ecf2900563f25e0f0fe22e6f5f7b453a369c6e0d5f9d6
165,果霸茶(板橋府中店),張家豪,5,5/7晚間23：27前往購買兩杯飲料，兩位店員服務態度佳，對待客人很熱情，非常值得推薦的店家與服務人員，奉上5星！,8 個月前,"7/5 night, 23:27 go to buy two drinks, two staff members have excellent service attitude, treat customers very warmly, highly recommendable shop and staff, send up 5 stars!",0.29,0.0,0.71,0.87,正向情感,4.84,d8c743fe821fc9112bf8dda6683db8856cec0568b572f997172aa2214803b533
165,果霸茶(板橋府中店),泡芙,4,父親節活動買一送一，水果茶味道還可以,5 個月前,"Father's Day Activity Buy One Get One Free, Flavors of Fruit Tea Still Available

Note: I have only translated the Chinese text you provided, and I recommend consulting a context to help with the translation. The original text mentions that it is a ""Father's Day activity"" (父親節活動), which indicates that this might be some kind of event or promotion related to Father's Day. In addition, the text mentions that there is a buy-one-get-one-free offer for fruit tea, meaning that if you purchase one item of fruit tea, another will be provided at no additional cost. Lastly, it suggests that the flavors of the fruit tea are still available (水果茶味道還可以), which implies that the event or promotion is currently ongoing and the available flavors have not run out yet.",0.08,0.02,0.9,0.82,正向情感,2.44,75a7d8bb45099ea84ff91f33924fb2bcbed3bc872a5c7499a3f6469ba914ef6f
165,果霸茶(板橋府中店),Sunny Jou,5,為了端午節立蛋活動前來，得到蜜香奶霜火龍果蜂蜜檸檬，很棒的活動！謝謝府中店店員親切介紹、用心服務！,7 個月前,"For the Dragon Fruit Durian Egg Activity before the Duanwu Festival, I got dragon fruit, honey cream cheese, and lemon-honey bee pollen. It's a great event! Thanks to the staff at the downtown store for their warm introduction and attentive service!",0.27,0.0,0.73,0.91,正向情感,4.44,ad52f48a7602d0f23c16cf7aa2778b0f4a157f8d9bce14a0feefd403ba140053
178,白巷子(中和民享店),zun_rih日,1,今天寒流來襲，騎車的體感溫度接近11~12度，冷到流鼻水的我，看到中和民享店的白巷子有在做特價，很難得，平常根本沒人潮也沒特價，就去買一杯珍珠奶綠來暖心一下，櫃檯小姐的臉看起來如同寒流一般冷淡…心想站櫃檯應該是很冷吧？熱的珍珠奶綠做好之後，吸管怎麼是用丟的？可能太冷抓不住吸管吧？手一摸飲料，怎麼不是熱的，而是溫冷，頓時我的心也跟著涼了，難道寒流讓飲料急速降溫了嗎？想要買飲料來暖心的念頭瞬間變成涼透了心…只好默默帶著二行鼻涕，回家把飲料倒出來用微波爐繼續加熱了，白巷子這個招牌，從此在我心中除名了…..,2 週前,"Today, a cold front swept in, the sensation of riding a bike was around 11-12 degrees, I felt so cold that my nose ran. Seeing the Yin Hua Min Xiang shop's bao shan being made on sale, it was quite rare as there are usually no crowds or sales, I went to buy a cup of zhen zhu nai lu green tea to warm myself up. The cashier's face looked as cold and distant as the cold front itself... I thought standing at the counter must be very cold. When the hot green milk tea was ready, I found that the straw was wrapped in paper. Perhaps it was too cold and I couldn't hold the straw? I touched the drink, it wasn't hot but warm, my heart cooled down as well... Suddenly, my thoughts of buying drinks to warm myself up turned cold... I had to silently carry on my running nose, and took the drink home to reheat in the microwave, the signature bao shan of Yin Hua Min Xiang shop was forever erased from my heart...",0.05,0.01,0.94,0.65,正向情感,7.87,da2c654804cc7395bfba7a31b9d236421533969d43e9c9c228d0513c296775c9
178,白巷子(中和民享店),akemi lee,1,"這是我喝過最難喝的芝士奶蓋了～

奶蓋是結塊的，一點都順滑！",2 週前,"This is the cheese I've tasted that was hardest to drink, it's got a block on top!
   The block makes it impossible to slide at all!",0.06,0.21,0.73,-0.68,負向情感,2.72,6fda60204ca73518482b666aa835bbb3e0c886cd77077c2004cbe4dde324877f
